# E (eV) pdos(E) 
 13.483  0.648E-01
 13.583  0.178E+00
 13.683  0.279E+00
 13.783  0.887E-01
 13.883  0.369E+00
 13.983  0.503E-02
 14.083  0.491E-01
 14.183  0.297E-01
 14.283  0.141E+00
 14.383  0.118E+00
 14.483  0.210E-03
 14.583  0.384E-01
 14.683  0.221E+00
 14.783  0.215E-05
 14.883  0.104E+00
 14.983  0.161E+00
 15.083  0.936E-01
 15.183  0.623E-01
 15.283  0.242E-01
 15.383  0.128E+00
 15.483  0.273E-01
 15.583  0.293E-01
 15.683  0.193E+00
 15.783  0.763E-01
 15.883  0.180E+00
 15.983  0.193E+00
 16.083  0.399E-05
