# E (eV) pdos(E) 
 13.483  0.239E-01
 13.583  0.661E-01
 13.683  0.676E-01
 13.783  0.489E-02
 13.883  0.528E-01
 13.983  0.926E-03
 14.083  0.372E-02
 14.183  0.307E-03
 14.283  0.269E-04
 14.383  0.121E-01
 14.483  0.204E-04
 14.583  0.883E-04
 14.683  0.518E-02
 14.783  0.146E-06
 14.883  0.671E-02
 14.983  0.234E-02
 15.083  0.715E-05
 15.183  0.266E-02
 15.283  0.768E-03
 15.383  0.193E-02
 15.483  0.516E-03
 15.583  0.585E-03
 15.683  0.161E-02
 15.783  0.867E-03
 15.883  0.235E-03
 15.983  0.196E-04
 16.083  0.676E-10
