# E (eV) pdos(E) 
 13.483  0.167E+00
 13.583  0.353E+00
 13.683  0.472E+00
 13.783  0.150E+00
 13.883  0.622E+00
 13.983  0.587E-02
 14.083  0.878E-01
 14.183  0.586E-01
 14.283  0.275E+00
 14.383  0.199E+00
 14.483  0.343E-03
 14.583  0.754E-01
 14.683  0.396E+00
 14.783  0.331E-05
 14.883  0.188E+00
 14.983  0.294E+00
 15.083  0.175E+00
 15.183  0.105E+00
 15.283  0.433E-01
 15.383  0.233E+00
 15.483  0.445E-01
 15.583  0.531E-01
 15.683  0.348E+00
 15.783  0.141E+00
 15.883  0.339E+00
 15.983  0.348E+00
 16.083  0.715E-05
