# E (eV) pdos(E) 
 13.483  0.922E-04
 13.583  0.113E-03
 13.683  0.165E-03
 13.783  0.661E-04
 13.883  0.250E-03
 13.983  0.117E-05
 14.083  0.297E-04
 14.183  0.309E-04
 14.283  0.157E-03
 14.383  0.636E-04
 14.483  0.106E-06
 14.583  0.359E-04
 14.683  0.167E-03
 14.783  0.752E-09
 14.883  0.604E-04
 14.983  0.106E-03
 15.083  0.752E-04
 15.183  0.218E-04
 15.283  0.113E-04
 15.383  0.699E-04
 15.483  0.842E-05
 15.583  0.119E-04
 15.683  0.894E-04
 15.783  0.326E-04
 15.883  0.804E-04
 15.983  0.791E-04
 16.083  0.163E-08
